Freaky Clown : Town Mystery	NA	NA	NA	NA	NA	Freaky Clown : Town Mystery	1490970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish 2: The Case of the Haunted Schoolhouse	Freddi Fish 2: The Case of the Haunted Schoolhouse	1	2	1	Exact	Freddi Fish 2: The Case of the Haunted Schoolhouse	294530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish 3: The Case of the Stolen Conch Shell	Freddi Fish and the Case of the Stolen Conch Shell	1	1	0.94	Exact	Freddi Fish 3: The Case of the Stolen Conch Shell	294540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch	Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch	1	2	1	Exact	Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch	294550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish 5: The Case of the Creature of Coral Cove	Freddi Fish 5: The Case of the Creature of Coral Cove	2	2	1	Exact	Freddi Fish 5: The Case of the Creature of Coral Cove	294570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish and Luther's Maze Madness	Freddi Fish and Luther's Maze Madness	4	8	0.97	Exact	Freddi Fish and Luther's Maze Madness	284020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish and Luther's Water Worries	Freddi Fish and Luther's Water Worries	4	0	0.97	Exact	Freddi Fish and Luther's Water Worries	294580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddi Fish and the Case of the Missing Kelp Seeds	Freddi Fish and the Case of the Missing Kelp Seeds	1	1	1	Exact	Freddi Fish and the Case of the Missing Kelp Seeds	283940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freddy Fazbear's Pizzeria Simulator	Freddy Fazbear's Pizzeria Simulator	2	11	0.97	Exact	Freddy Fazbear's Pizzeria Simulator	738060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frederic: Evil Strikes Back	Frederic: Evil Strikes Back	2	7	1	Exact	Frederic: Evil Strikes Back	301200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frederic: Resurrection of Music	Frederic: Resurrection of Music	2	6	1	Exact	Frederic: Resurrection of Music	301190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frederic: Resurrection of Music Director's Cut	Frederic: Resurrection of Music - Director's Cut	2	8	0.94	Exact	Frederic: Resurrection of Music Director's Cut	453100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freebie	Freebie	0	1	1	Exact	Freebie	487220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Cry	Freedom Cry	No time registered yet	No time registered yet	1	Exact	Freedom Cry	395400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Defender	Freedom Defender	0	15	1	Exact	Freedom Defender	686570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Fall	Freedom Fall	2	9	1	Exact	Freedom Fall	262770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Fighter	Freedom Fighter	No time registered yet	No time registered yet	1	Exact	Freedom Fighter	514360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Force vs. the 3rd Reich	Freedom Force vs. the 3rd Reich	11	34	1	Exact	Freedom Force vs. the 3rd Reich	8890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Locomotion VR	Freedom Locomotion VR	No time registered yet	No time registered yet	1	Exact	Freedom Locomotion VR	584170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom March: Rebel Leader	Freedom March: Rebel Leader	No time registered yet	No time registered yet	1	Exact	Freedom March: Rebel Leader	823740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freedom Planet	Freedom Planet	5	22	1	Exact	Freedom Planet	248310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FreeDraw	NA	NA	NA	NA	NA	FreeDraw	1539810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freelancer Life Simulator: Prologue	NA	NA	NA	NA	NA	Freelancer Life Simulator: Prologue	1518090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FreeRunners	NA	NA	NA	NA	NA	FreeRunners	1614010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FreeStyle 2: Street Basketball	Freestyle 2: Street Basketball	16	0	1	Exact	FreeStyle 2: Street Basketball	339610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FreeStyleFootball	FreestyleFootball R	No time registered yet	No time registered yet	0.89	Non Exact	FreeStyleFootball	568810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FreestyleFootball R	FreestyleFootball R	No time registered yet	No time registered yet	1	Exact	FreestyleFootball R	1826980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freezeer	Freezeer	No time registered yet	No time registered yet	1	Exact	Freezeer	872090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freight Hopper	NA	NA	NA	NA	NA	Freight Hopper	1763190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freight Tycoon Inc.	NA	NA	NA	NA	NA	Freight Tycoon Inc.	289340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freshman Year	Freshman Year	No time registered yet	No time registered yet	1	Exact	Freshman Year	364450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Freud Gate	Freud Gate	0	2	1	Exact	Freud Gate	1161270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frick Frack	Frick, Inc.	0	4	0.45	Non Exact	Frick Frack	1441740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friday the 13th: Killer Puzzle	Friday the 13th: Killer Puzzle	5	16	1	Exact	Friday the 13th: Killer Puzzle	795100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friday the 13th: The Game	Friday the 13th: The Game	5	245	1	Exact	Friday the 13th: The Game	438740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friday 	Escape Until Friday	No time registered yet	No time registered yet	0.32	Non Exact	Friday 星期五部门	1167900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fried Panic	NA	NA	NA	NA	NA	Fried Panic	2116520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friendly Fire	Friendly Fire	1	2	1	Exact	Friendly Fire	1311660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friendly Fire: Arena	NA	NA	NA	NA	NA	Friendly Fire: Arena	1575330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friend ReQuest - A Playable Teaser	NA	NA	NA	NA	NA	Friend ReQuest - A Playable Teaser	1662920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friendship Club	Friendship Club	No time registered yet	No time registered yet	1	Exact	Friendship Club	332760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friend Sighting	NA	NA	NA	NA	NA	Friend Sighting	1219110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friendsim 2	NA	NA	NA	NA	NA	Friendsim 2	1844720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Friends of little Yus	NA	NA	NA	NA	NA	Friends of little Yus	1752430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frightened Beetles	Frightened Beetles	No time registered yet	No time registered yet	1	Exact	Frightened Beetles	823830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frigore	NA	NA	NA	NA	NA	Frigore	1836220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frio2 - Memory of my sister	Frio2 - Memory of My Sister	0	5	1	Exact	Frio2 - Memory of my sister	796650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frio3 - Parting and Meeting	NA	NA	NA	NA	NA	Frio3 - Parting and Meeting	782050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fritz for Fun 13	Fritz For Fun 13	No time registered yet	No time registered yet	1	Exact	Fritz for Fun 13	328890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Bath	NA	NA	NA	NA	NA	Frog Bath	1283630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Climbers	Frog Climbers	0	1	1	Exact	Frog Climbers	485120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Detective 1: The Haunted Island	The Haunted Island, a Frog Detective Game	1	1	0.22	Non Exact	Frog Detective 1: The Haunted Island	963000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Detective 2: The Case of the Invisible Wizard	Frog Detective 2: The Case of the Invisible Wizard	1	2	1	Exact	Frog Detective 2: The Case of the Invisible Wizard	1047220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Fighters	Frog Fighters	No time registered yet	No time registered yet	1	Exact	Frog Fighters	1596950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Fractions: Game of the Decade Edition	Frog Fractions	1	2	0.33	Non Exact	Frog Fractions: Game of the Decade Edition	1194840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Froggy's Farm & Friends	NA	NA	NA	NA	NA	Froggy's Farm & Friends	2073410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog Hands Steve	NA	NA	NA	NA	NA	Frog Hands Steve	1612820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frogworld	NA	NA	NA	NA	NA	Frogworld	1379350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frog X Log	NA	NA	NA	NA	NA	Frog X Log	1214320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
From Earth	From Earth	1	2	1	Exact	From Earth	334370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
From Head to Toe	From Head To Toe	No time registered yet	No time registered yet	1	Exact	From Head to Toe	1104890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
From The Grave	NA	NA	NA	NA	NA	From The Grave	1340910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
From the Shadows	Fire Emblem Echoes: Shadows of Valentia - Flight from the Ruins	No time registered yet	No time registered yet	0.22	Non Exact	From the Shadows	1427210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
From Warrior to Hero (Idle 3D RPG)	NA	NA	NA	NA	NA	From Warrior to Hero (Idle 3D RPG)	1824840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frontier Runner	Frontier Runner	No time registered yet	No time registered yet	1	Exact	Frontier Runner	760490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Front Lines	Frontlines: Fuel of War	5	11	0.39	Non Exact	Front Lines	1084980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frontlines: Fuel of War	Frontlines: Fuel of War	5	11	1	Exact	Frontlines: Fuel of War	9460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Front Page Sports Football	Front Page Sports Football	No time registered yet	No time registered yet	1	Exact	Front Page Sports Football	316700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FROSTBITE: Deadly Climate	Frostbite: Deadly Climate	1	4	1	Exact	FROSTBITE: Deadly Climate	890880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frostbitten	NA	NA	NA	NA	NA	Frostbitten	1948440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frostpunk	Frostpunk	10	51	1	Exact	Frostpunk	323190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FrostRunner	FrostRunner	1	1	1	Exact	FrostRunner	934840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frosty Kiss	Frosty Kiss	0	1	1	Exact	Frosty Kiss	431540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frozen Hearth	Frozen Hearth	No time registered yet	No time registered yet	1	Exact	Frozen Hearth	257890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Frozen Synapse Prime	Frozen Synapse Prime	18	34	1	Exact	Frozen Synapse Prime	328600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fruit Hunter	NA	NA	NA	NA	NA	Fruit Hunter	1605580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fruit Postal Service	NA	NA	NA	NA	NA	Fruit Postal Service	1089710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fruit Row	NA	NA	NA	NA	NA	Fruit Row	1578700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fruity Smoothie	Fruity Smoothie	No time registered yet	No time registered yet	1	Exact	Fruity Smoothie	763230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FUCK PUTIN	FUCK PUTIN	No time registered yet	No time registered yet	1	Exact	FUCK PUTIN	1926680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fuel Renegades	NA	NA	NA	NA	NA	Fuel Renegades	878110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fujiwara Bittersweet	Fujiwara Bittersweet	0	18	1	Exact	Fujiwara Bittersweet	1509590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FULFILLMENT	NA	NA	NA	NA	NA	FULFILLMENT	1172900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full-On Paintball	Full-On Paintball	No time registered yet	No time registered yet	1	Exact	Full-On Paintball	678450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Bore	Full Bore	12	24	1	Exact	Full Bore	264060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Metal Furies	Full Metal Furies	10	27	1	Exact	Full Metal Furies	416600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Spectrum Warrior	Full Spectrum Warrior	9	0	1	Exact	Full Spectrum Warrior	4520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Spectrum Warrior: Ten Hammers	Full Spectrum Warrior: Ten Hammers	10	0	1	Exact	Full Spectrum Warrior: Ten Hammers	4530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Throttle Remastered	Full Throttle Remastered	4	4	1	Exact	Full Throttle Remastered	228360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Full Tilt Poker	Full Tilt Poker	No time registered yet	No time registered yet	1	Exact	Full Tilt Poker	426560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Function	NA	NA	NA	NA	NA	Function	1052140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Funfair	Funfair	No time registered yet	No time registered yet	1	Exact	Funfair	493400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FUNGI	Fungi	No time registered yet	No time registered yet	1	Exact	FUNGI	1197060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungiman	NA	NA	NA	NA	NA	Fungiman	2006330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Funny Archery	NA	NA	NA	NA	NA	Funny Archery	1161840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fun with Friends and Trampolines	NA	NA	NA	NA	NA	Fun with Friends and Trampolines	1967040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fun with Ragdolls: The Game	Fun with Ragdolls: The Game	No time registered yet	No time registered yet	1	Exact	Fun with Ragdolls: The Game	1142500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FurBall	Super Furball	1	4	0.54	Non Exact	FurBall	1375070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fur Fun	Fur Fun	No time registered yet	No time registered yet	1	Exact	Fur Fun	589370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furi	Furi	6	16	1	Exact	Furi	423230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FurryFury	FurryFury	No time registered yet	No time registered yet	1	Exact	FurryFury	906870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furry Love	Furry Love	1	5	1	Exact	Furry Love	1334590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furry Love 2	Furry Love 2	1	0	1	Exact	Furry Love 2	1349040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furry Shakespeare: Dashing Dinosaurs & Sexy Centaurs: Winter's Tale	Furry Shakespeare - Dashing Dinosaurs & Sexy Centaurs: Winter's Tale	2	0	0.94	Exact	Furry Shakespeare: Dashing Dinosaurs & Sexy Centaurs: Winter's Tale	1152210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furs of Fury	Purrfect Apawcalypse: Love at Furst Bite	No time registered yet	No time registered yet	0.1	Non Exact	Furs of Fury	1012430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fur the Game	NA	NA	NA	NA	NA	Fur the Game	856600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Furwind	Furwind	6	8	1	Exact	Furwind	881750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury's Sky	NA	NA	NA	NA	NA	Fury's Sky	1118550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury Knight	NA	NA	NA	NA	NA	Fury Knight	1393770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury Of The Gods	Fury of the Gods	No time registered yet	No time registered yet	1	Exact	Fury Of The Gods	373460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury Strike	NA	NA	NA	NA	NA	Fury Strike	893150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury Unleashed	Fury Unleashed	8	16	1	Exact	Fury Unleashed	465200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fury Unleashed: Prologue	NA	NA	NA	NA	NA	Fury Unleashed: Prologue	1262960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Futuball - Future Football Manager Game	NA	NA	NA	NA	NA	Futuball - Future Football Manager Game	1253570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Futuclass Hub	NA	NA	NA	NA	NA	Futuclass Hub	1485370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Future Fortune	NA	NA	NA	NA	NA	Future Fortune	1572380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Future Fragments - Command Z	NA	NA	NA	NA	NA	Future Fragments - Command Z	1295250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Future Futures - Command Z	NA	NA	NA	NA	NA	Future Futures - Command Z	1041060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Futurejam	NA	NA	NA	NA	NA	Futurejam	760530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G-Force	Disney G-Force	9	11	0.5	Non Exact	G-Force	319170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabe Newell Simulator	Gabe Newell Simulator	1	0	1	Exact	Gabe Newell Simulator	407420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabriel's Auditory Playground	NA	NA	NA	NA	NA	Gabriel's Auditory Playground	1937700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabriel Knight 2: The Beast Within	Gabriel Knight II: The Beast Within	14	17	0.94	Exact	Gabriel Knight 2: The Beast Within	496760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabriel Knight 3: Blood of the Sacred, Blood of the Damned	Gabriel Knight III: Blood of the Sacred, Blood of the Damned	13	18	0.95	Exact	Gabriel Knight 3: Blood of the Sacred, Blood of the Damned	497360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabriel Knight: Sins of the Fathers	Gabriel Knight: Sins of the Fathers	11	13	1	Exact	Gabriel Knight: Sins of the Fathers	495700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gachi Heroes 2: Flexboll	Gachi Heroes 2: Flexboll	0	2	1	Exact	Gachi Heroes 2: Flexboll	1179560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gal-X-E	Gal-X-E	No time registered yet	No time registered yet	1	Exact	Gal-X-E	473510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galacide	Galacide	No time registered yet	No time registered yet	1	Exact	Galacide	356790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gala Collider	NA	NA	NA	NA	NA	Gala Collider	970370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Arms Race	Galactic Arms Race	5	0	1	Exact	Galactic Arms Race	249610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Bulwark Strike	Galactic Bulwark Strike	No time registered yet	No time registered yet	1	Exact	Galactic Bulwark Strike	803930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Center VR	NA	NA	NA	NA	NA	Galactic Center VR	1240350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Civilizations I: Ultimate Edition	Galactic Civilizations I: Ultimate Edition	11	0	1	Exact	Galactic Civilizations I: Ultimate Edition	214150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Civilizations II: Ultimate Edition	Galactic Civilizations II: Ultimate Edition	20	0	1	Exact	Galactic Civilizations II: Ultimate Edition	202200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Civilizations III	Galactic Civilizations III	23	72	1	Exact	Galactic Civilizations III	226860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Lander	NA	NA	NA	NA	NA	Galactic Lander	913600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Liberation	NA	NA	NA	NA	NA	Galactic Liberation	1994380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galactic Lords	Galactic Lords	0	3	1	Exact	Galactic Lords	716230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GALAK-Z	Galak-Z: Variant S	10	0	0.44	Non Exact	GALAK-Z	300580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxity : Beta VR	NA	NA	NA	NA	NA	Galaxity : Beta VR	1002890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxity : Korea VR	NA	NA	NA	NA	NA	Galaxity : Korea VR	1805190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GALAXIUM	GALAXIUM	No time registered yet	No time registered yet	1	Exact	GALAXIUM	1158450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxy Admirals	Galaxy Admirals	No time registered yet	No time registered yet	1	Exact	Galaxy Admirals	411120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxy Ball	Galaxy Ball	No time registered yet	No time registered yet	1	Exact	Galaxy Ball	838430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
